d,b,dia_top,area_top,n_top,c_top,dia_bot,area_bot,n_bot,c_bot,dia_side,area_side,n_side,c_side,n_circle,elastic_modulus_concrete,poisson_ratio_concrete,yield_strength_concrete,density_concrete,elastic_modulus_steel,poisson_ratio_steel,yield_strength_steel,density_steel,A_total,A_concrete,A_reinf_meshed,A_reinf_lumped,cx,cy,Ixx,Iyy,Ixy,Zxx_plus,Zxx_minus,Zyy_plus,Zyy_minus,M_cr,d_nc,I_cracked,cx_cracked,cy_cracked,is_cracked,M_ult,Mx_ult,My_ult,N_ult,d_n_ult,k_u,EI_initial,M_yield,kappa_yield,M_u_curve,kappa_u,row_id
800.0,600.0,9.444444444444445,70.05557692032795,4.0,40.0,5.222222222222222,21.419068431419294,5.0,40.0,5.75,25.967226777328133,5.0,50.0,4.0,27500.0,0.2,75.0,1.975e-06,195000.0,0.29,450.0,7.9e-06,480000.0,479353.0100850879,0,646.9899149122311,300.0,400.76785030767263,713435602651373.8,400774364689109.75,-0.25,1787019415147.7798,1780171743076.8552,1335914548963.6992,1335914548963.6992,185000874.3124538,61.26606945358296,18673015422302.125,300.0000000000001,738.7339305858522,1,87836326.10189931,87836326.10189931,-1.816079020500183e-07,15.557619495524705,9.064760992011227,0.01196843672735831,713435157894999.6,0.0,0.0,98377495028.86372,0.0001399372098070451,10
400.0,500.0,15.77777777777778,233.3333333333333,9.0,20.0,9.444444444444445,122.22222222222224,9.0,30.0,,,,,20.0,20000.0,0.175,120.0,2.5e-06,205000.0,0.28,550.0,7.9e-06,200000.0,196799.99999276066,0,3200.0000072393436,250.00000000000023,207.2367466626549,70169236480801.81,95257990891793.62,0.25,364017701849.02527,338594566894.18616,381031963567.17487,381031963567.17413,61200441.10509044,88.30281118083742,21021736289853.28,249.99999999999997,311.6971139595769,1,221182574.9312535,221182574.9312535,-1.8998980522155762e-07,-57.44792793104716,22.081897099051087,0.060452341847627246,70159050012417.33,14031809.902790025,2e-07,15218567679.447092,0.0002897851062713188,11
800.0,900.0,15.77777777777778,277.77777777777777,2.0,10.0,15.77777777777778,255.55555555555557,2.0,30.0,1.0,0.7853981633974483,7.0,10.0,28.0,42500.0,0.175,75.0,2.15e-06,190000.0,0.28,500.0,7.8e-06,720000.0,718922.3377723692,0,1077.6622276313187,450.0000000000007,400.13098451528657,1653909067170923.0,2095193902595132.0,-18.0,4136127089432.2397,4133419133173.22,4655986450211.411,4655986450211.397,277948981.4963527,58.60023687365815,51070043632156.75,449.99999999999994,741.3997697497556,1,198809445.01599798,198809445.01599798,1.249427441507578e-07,-51.03261155153422,10.284613540969957,0.013494900405631215,1653904758893979.5,578866665.5947627,3.5e-07,212905948420.5808,0.00013084091990176437,12
200.0,900.0,11.555555555555555,144.44444444444446,1.0,30.0,7.333333333333334,42.23696789826278,2.0,40.0,15.25,100.0,1.0,10.0,16.0,20000.0,0.175,120.0,1.975e-06,195000.0,0.28,550.0,7.7e-06,180000.0,179571.0816106594,0,428.9183893405975,449.9999999999999,100.25269747024744,12152099509512.984,252358279748386.5,0.0625,121828853526.02156,121214688643.35976,560796177218.6365,560796177218.6368,21909366.35940803,24.2661660624053,578458874676.2852,450.00000000000006,175.734075914049,1,20354318.353373334,20354318.353373334,-2.9802322387695312e-08,38.68879867071519,3.0606974867172365,0.019578022303024,12151410038569.922,0.0,0.0,9340295426.86535,0.0007788082614271933,13
200.0,500.0,1.0,0.7853981633974483,10.0,50.0,7.333333333333334,42.23696789826278,5.0,40.0,,,,,32.0,50000.0,0.225,105.0,2.15e-06,205000.0,0.3,600.0,7.75e-06,100000.0,99780.96118425748,0,219.03881574252813,250.00000000000017,99.64565886705127,16773005983884.5,104883308366707.25,-0.234375,167137821787.5372,168326509901.08154,419533233466.8293,419533233466.82874,11383900.833110478,21.681114744138664,871366228107.4727,250.00000000000006,178.31888536323223,1,19840184.001535337,19840184.001535337,-6.51925802230835e-09,-18.805465516488766,3.5066023462662668,0.022430292208944987,16772860353204.246,1677286.0353204245,1e-07,14746642190.10042,0.0008861937246666825,14
800.0,100.0,17.88888888888889,144.44444444444446,8.0,10.0,20.0,144.44444444444446,2.0,10.0,,,,,8.0,20000.0,0.2,120.0,2.5e-06,205000.0,0.29,550.0,7.7e-06,80000.0000037031,78793.08339057026,0,1206.9166131328423,50.000000009696734,424.3559627031087,116631857014906.38,1459298264714.0186,6328.8046875,310485048170.02075,274844393070.31793,29185965299.94054,29185965288.6202,49677696.383181795,135.52648657092413,28567706317266.344,50.00000003535189,664.4735128491001,1,122516923.76019259,122516923.76019259,0.005646601319313049,14.423000798618887,19.78078536490429,0.02535998123705678,116629440840425.81,23325888.212492887,2e-07,10951170989.99709,0.00013074541069040048,15
600.0,200.0,13.666666666666668,122.22222222222224,3.0,10.0,17.88888888888889,300.0,2.0,10.0,,,,,8.0,50000.0,0.25,105.0,2.5e-06,190000.0,0.3,600.0,7.8e-06,120000.0,119033.33337618018,0,966.666623819829,99.99999999999997,298.52122492868267,190740511635981.8,20791087459890.68,0.0,632683052366.9885,638951256084.2202,207910874598.90674,207910874598.90686,43212193.61542412,100.4893014336823,30072577387273.875,100.00000000000004,499.51094355543125,1,205403951.7254219,205403951.7254219,1.30385160446167e-08,0.01134350200300105,22.249179213112413,0.03829096719165233,190737112590010.3,0.0,0.0,31313732787.20262,0.00017683136990653085,16
700.0,900.0,1.0,0.7853981633974483,2.0,10.0,20.0,100.0,1.0,10.0,15.25,200.0,5.0,50.0,20.0,20000.0,0.2,105.0,2.15e-06,190000.0,0.28,550.0,7.8e-06,630000.0,627898.429218893,0,2101.5707811065345,450.0000000000005,349.69867551870294,524860691343440.75,902893932709330.5,-2.75,1498312037845.1882,1500894135686.738,2006430961576.2922,2006430961576.2876,253763207.1694416,106.29082283699239,44628631682242.125,449.99999999999994,593.709293666887,1,408386555.8762218,408386555.8762218,4.0978193283081055e-07,34.22829130617902,17.120570213441106,0.02517730913741339,524854492278913.6,104970898.44406974,2e-07,75767622635.52544,0.00014729095265711743,17
600.0,200.0,11.555555555555555,100.0,4.0,50.0,3.111111111111111,7.601878519797524,6.0,30.0,,,,,32.0,35000.0,0.25,75.0,1.8e-06,205000.0,0.31,550.0,7.850000000000001e-06,120000.0,119554.38872154211,0,445.6112784578926,100.0,303.3972058292883,130565790903639.12,14091375575332.266,-0.125,440204183742.41986,430346055912.93494,140913755753.32266,140913755753.32266,35139401.01625236,41.68303738911466,2780437334662.5938,99.99999999999999,558.3169981833537,1,24036187.2848595,24036187.2848595,5.995389074087143e-09,5.462008159005563,22.891429398663366,0.04027030191648295,130565132566717.33,32641283.163467795,2.5e-07,23392187893.10212,0.00018658150303292956,18
1000.0,500.0,9.444444444444445,70.05557692032795,7.0,10.0,11.555555555555555,104.87489549761482,5.0,10.0,,,,,32.0,35000.0,0.225,105.0,1.8e-06,190000.0,0.28,450.0,7.8e-06,500000.0,498985.2365155444,0,1014.7634844555151,250.0000000000007,499.86008469165716,1495291455339451.5,368683937682491.6,-9.75,2989746288131.3613,2991420001582.712,1474735750729.9707,1474735750729.9624,289013372.7786627,96.89972550561122,84265704030105.25,250.00000000000023,903.1002745369319,1,232589325.4299656,232589325.4299656,-1.2665987014770508e-07,-25.970507502257533,9.913960920264719,0.010072888720767373,1495290104444447.5,299058020.8814784,2e-07,149626285085.82797,0.00010303874903291981,19
600.0,1000.0,11.555555555555555,144.44444444444446,9.0,50.0,17.88888888888889,255.55555555555557,7.0,50.0,1.0,0.7853981633974483,3.0,50.0,24.0,35000.0,0.25,60.0,2.5e-06,210000.0,0.29,400.0,7.8e-06,600000.0,596906.3986538679,0,3093.6013461318953,500.0000000000003,299.07610740317125,661758774826417.8,1795947255357946.0,1.0,2199090172321.5034,2212676835245.5854,3591894510715.894,3591894510715.89,161599312.91639304,95.23122476215852,85158124077555.5,499.9999999999997,504.76890190294245,1,400811615.87906414,400811615.87906414,4.307366907596588e-09,0.6778672417035523,28.894085621248628,0.0534031770279042,661747996828043.2,198524399.08821684,3e-07,128055028013.69954,0.00020485307812418202,20
300.0,200.0,15.77777777777778,211.11111111111111,5.0,20.0,7.333333333333334,42.23696789826278,2.0,30.0,10.5,150.0,10.0,40.0,4.0,27500.0,0.15,105.0,2.15e-06,210000.0,0.32,450.0,7.9e-06,60000.0,55859.970571703154,0,4140.02942829682,100.00000000000003,159.69071933741148,17366916782066.07,7461404348617.0625,0.0078125,123775966208.7464,108753450758.59673,74614043486.17064,74614043486.17061,13372695.066618627,94.04025379542892,7100793551573.891,100.00000000000001,205.95974619682121,1,163159617.9678499,163159617.9678499,-3.597233444452286e-08,-10.40477879406535,58.15202030166539,0.21834300488735442,17355613389123.7,0.0,0.0,4817745767.229169,0.0004042231237666439,21
600.0,200.0,11.555555555555555,104.87489549761482,8.0,30.0,3.111111111111111,7.601878519797524,10.0,10.0,1.0,0.7853981633974483,3.0,40.0,28.0,35000.0,0.2,90.0,1.8e-06,205000.0,0.29,550.0,7.9e-06,120000.0,119080.26964300234,0,919.7303569976351,100.00000000000006,307.7929046976586,136779637871450.62,14201734922759.266,-0.203125,468091432653.0203,444388534575.895,142017349227.59274,142017349227.5926,39749346.742030665,45.679993851744264,4909362427882.5625,99.99999999999991,554.3198481043017,1,31523503.883615144,31523503.883615144,-3.8580765249207616e-08,20.313668811922923,23.763015208033956,0.04038276753253987,136778193309609.16,34194548.20858202,2.5e-07,21662083870.412704,0.00017400672015701333,22
1000.0,1000.0,11.555555555555555,104.87489549761482,10.0,10.0,5.222222222222222,21.419068431419294,3.0,30.0,1.0,0.7853981633974483,7.0,10.0,28.0,35000.0,0.2,120.0,1.975e-06,195000.0,0.29,550.0,7.9e-06,1000000.0,998875.9982522212,0,1124.0017477789595,500.00000000000057,502.17345839446,2958191758751493.0,2934746934256220.0,-23.0,5942213826548.964,5890776800927.255,5869493868512.446,5869493868512.434,608427851.7609557,25.304574097773713,11914009474398.875,499.9999999999996,974.695418282345,1,44280226.75730414,44280226.75730414,5.21540641784668e-08,6.302721568939546,7.217528037774589,0.007460834128641067,2958190029753680.5,591638006.0271977,2e-07,300321651235.0893,0.0001031884230619871,23
700.0,600.0,7.333333333333334,42.23696789826278,6.0,20.0,15.77777777777778,122.22222222222224,5.0,30.0,1.0,0.7853981633974483,5.0,10.0,28.0,20000.0,0.15,90.0,2.15e-06,195000.0,0.3,400.0,7.850000000000001e-06,420000.0,419127.61310740194,0,872.386892598071,300.0000000000011,347.79059843450585,358131308020066.9,258068866243021.12,-3.375,1016813595628.7684,1029732573658.1356,860229554143.4069,860229554143.4006,161186865.52452722,102.8732021308739,42026254052274.31,299.99999999999994,597.126786494515,1,163926205.40253508,163926205.40253508,-1.900480128824711e-08,18.72502077198658,9.053870351235068,0.01367424621157742,358129982607412.06,232784488.7987475,6.5e-07,52421155562.771805,0.00015328639989103002,24
100.0,1000.0,11.555555555555555,100.0,1.0,40.0,13.666666666666668,122.22222222222224,4.0,20.0,,,,,8.0,50000.0,0.175,60.0,2.15e-06,190000.0,0.31,400.0,7.75e-06,100000.0,99411.11114356726,0,588.8888564327492,500.00000000000006,49.69964877782911,4203967980918.6816,425180664825080.25,0.0,83577308682.20456,84587478670.35353,850361329650.1606,850361329650.1604,4324397.829680997,15.415702648880782,389427932155.86035,500.0,84.58406541037554,1,15563688.038993753,15563688.038993753,-6.705522537231445e-08,21.547466900497966,5.500692862768055,0.07518031262136389,,,,,,25
800.0,1000.0,13.666666666666668,277.77777777777777,6.0,30.0,3.111111111111111,7.601878519797524,5.0,20.0,,,,,8.0,50000.0,0.15,75.0,1.8e-06,205000.0,0.3,450.0,7.850000000000001e-06,800000.0,798295.3239487502,0,1704.6760512499523,500.0000000000001,402.27468594616766,2168046073956003.0,3359875329937162.0,-5.0,5451114116569.801,5389466823786.497,6719750659874.325,6719750659874.322,308049402.0286675,21.204196128606785,4717902440989.25,499.9999999999998,778.7958985144377,1,36058673.851856515,36058673.851856515,-3.050081431865692e-08,27.102637522273653,14.32993075078869,0.01840841804073033,2168038517666827.0,975617332.4463358,4.5e-07,281090013347.5842,0.00013233009275483525,26
300.0,1000.0,17.88888888888889,122.22222222222224,6.0,20.0,1.0,0.7853981633974483,4.0,10.0,20.0,200.0,7.0,30.0,12.0,42500.0,0.225,75.0,2.325e-06,210000.0,0.28,400.0,7.850000000000001e-06,300000.0,296463.5250164133,0,3536.4749835866255,499.9999999999999,150.78479583804864,99465625742674.19,1173998613814857.5,0.5,666591761217.0322,659652886021.1202,2347997227629.7144,2347997227629.7153,44357913.36504085,52.989412402277615,11357050208719.281,500.00000000000034,247.01058767422933,1,169323643.61584824,169323643.61584824,-1.862645149230957e-07,-40.18337271211203,23.11885548784483,0.07985787733279734,99454769460805.53,19890953.902632177,2e-07,34067921436.9908,0.00035889028526850045,27
100.0,700.0,1.0,0.7853981633974483,9.0,40.0,9.444444444444445,70.05557692032795,6.0,20.0,,,,,24.0,50000.0,0.25,105.0,1.8e-06,200000.0,0.3,500.0,7.75e-06,70000.0,69572.59794447357,0,427.4020555264598,349.9999999999999,49.555655824250444,2956697032944.532,146072492492075.06,0.03125,58613053281.91628,59664169180.415726,417349978548.78577,417349978548.786,4035080.306951787,16.815502907871174,344060409092.78906,349.9999999999999,83.18465522323831,1,15575435.74954541,15575435.74954541,1.6763806343078613e-08,-26.346396230219398,4.072877626584184,0.05410464747940838,2956228301573.842,739057.0698505436,2.5e-07,5720105783.791365,0.0019685537423620764,28
800.0,800.0,17.88888888888889,300.0,1.0,50.0,5.222222222222222,21.419068431419294,9.0,40.0,1.0,0.7853981633974483,10.0,30.0,8.0,27500.0,0.25,60.0,2.325e-06,195000.0,0.31,550.0,7.9e-06,640000.0,639491.5203981833,0,508.4796018163201,399.9999999999994,400.31533410503295,948723076993636.5,940843072212527.0,6.0,2373678947300.2974,2369939385696.164,2352107680531.314,2352107680531.3213,220289658.5357347,50.59022115434781,20227438254751.375,400.0000000000003,749.4097980624639,1,92544674.99378061,92544674.99378061,-1.2834789231419563e-08,17.011737022163913,8.16313589045448,0.010777997950203597,948721616089703.9,237180404.03079113,2.5e-07,131197678709.36021,0.000139914621794697,29
300.0,1000.0,15.77777777777778,277.77777777777777,4.0,10.0,5.222222222222222,21.419068431419294,9.0,30.0,,,,,20.0,42500.0,0.2,120.0,1.8e-06,205000.0,0.3,400.0,7.8e-06,300000.0,298696.1172483636,0,1303.882751636193,499.99999999999955,151.55657523882198,99180605977060.81,1088670189269616.5,2.5,668137414214.383,654413085151.684,2177340378539.231,2177340378539.2349,55663127.93372316,20.857583323739103,2536162476665.3438,500.0000000000002,279.1424323258933,1,27157884.65422836,27157884.65422836,-7.82310962677002e-08,17.269585519892644,6.0892988042501575,0.022773193110298618,99175503826537.06,19835100.70477896,2e-07,35811434560.59839,0.0003775005607732763,30
200.0,100.0,9.444444444444445,122.22222222222224,10.0,20.0,9.444444444444445,70.05557692032795,1.0,30.0,,,,,16.0,35000.0,0.25,120.0,2.325e-06,195000.0,0.32,500.0,7.8e-06,20000.000003081477,19198.390375279232,0,801.6096278022453,50.00000001435481,109.75478068361079,2966201730416.629,619654746183.79,725.6826171875,32868242250.23457,27025717804.19547,12393094927.233812,12393094920.11779,2791346.5374067766,28.54245430473602,284901799941.55566,50.00000005057295,171.45754544328847,1,7572166.516712627,7572166.516712627,-0.01907741770237485,-7.978543962286494,19.030832021105898,0.11514452983428826,2965253524208.868,741313.3931714253,2.5e-07,1438902536.2306175,0.0006481003897110622,31
200.0,800.0,1.0,0.7853981633974483,6.0,50.0,7.333333333333334,42.23696789826278,7.0,40.0,,,,,32.0,35000.0,0.225,60.0,2.5e-06,190000.0,0.28,550.0,7.850000000000001e-06,160000.0,159699.6288420076,0,300.37115799237006,400.00000000000034,99.54920533309313,18812892769082.93,301294602059988.9,-0.21875,187284658438.6531,188980843253.69257,753236505149.9728,753236505149.9716,13801913.563562816,23.154492667417056,1113077463548.7617,399.99999999999994,176.84550735683897,1,25199774.860436894,25199774.860436894,-7.450580596923828e-09,17.191968196442758,4.822370177003261,0.03084671757122912,18812703927605.785,4703175.972992422,2.5e-07,16527081301.333187,0.0008864640061999781,32
400.0,700.0,13.666666666666668,122.22222222222224,10.0,20.0,20.0,300.0,6.0,40.0,5.75,25.967226777328133,1.0,20.0,8.0,20000.0,0.225,60.0,2.5e-06,190000.0,0.31,500.0,7.75e-06,280000.0,276925.8432279058,0,3074.156772094331,349.9999999999997,198.39650765383018,87777019734119.84,253084099740165.0,0.0625,435394341202.1825,442432282564.55273,723097427829.0422,723097427829.0435,56546584.45250254,100.59571175910995,27240625275784.78,350.0,299.40419253601056,1,307087396.3772261,307087396.3772261,-2.1792948246002197e-07,-23.601744073459486,29.595959993240335,0.08455988569497239,87766576167397.06,21941644.007487897,2.5e-07,21359803490.007256,0.0002888128446112177,33
400.0,500.0,3.111111111111111,7.601878519797524,1.0,10.0,9.444444444444445,70.05557692032795,6.0,20.0,5.75,25.967226777328133,3.0,40.0,4.0,20000.0,0.2,105.0,1.8e-06,190000.0,0.3,450.0,7.9e-06,200000.0,199416.2613054288,0,583.7386945711596,249.99999999999994,197.04655435631608,55686381837762.47,85875263964947.72,-0.15625,274380075988.10864,282605204742.9649,343501055859.7908,343501055859.79095,47781386.71688405,74.15926630997095,9190653355897.266,249.99999999999991,325.84099024231375,1,83760231.17278723,83760231.17278723,2.1886080503463745e-08,-6.591011655553302,6.993785463492086,0.018636289899083995,55685874688108.74,16705762.358005162,3e-07,14129235161.980776,0.0002656087021474967,34
400.0,800.0,11.555555555555555,104.87489549761482,10.0,20.0,17.88888888888889,100.0,9.0,30.0,,,,,32.0,35000.0,0.25,60.0,2.15e-06,195000.0,0.29,500.0,7.8e-06,320000.0,318051.2511107615,0,1948.7488892384329,400.0000000000005,200.52489271477998,158161200701387.06,614731240771203.2,-1.875,792886906310.7701,788735994619.6323,1536828101928.01,1536828101928.006,57604071.58093367,58.34653684711615,18116215028504.75,399.9999999999999,341.65349278589986,1,162213848.38699663,162213848.38699663,3.725290298461914e-07,-39.253761238949664,19.230194354299947,0.05326103989361637,158158097435577.66,39539524.337745786,2.5e-07,42443372640.77081,0.0002868326554107418,35
700.0,200.0,20.0,100.0,8.0,10.0,5.222222222222222,21.419068431419294,8.0,30.0,20.0,200.0,7.0,40.0,28.0,35000.0,0.15,120.0,2.325e-06,190000.0,0.32,550.0,7.9e-06,140000.0,136228.647364387,0,3771.3526356131624,99.99999999999999,356.42291807454905,227429797990917.25,17596618594545.86,-0.1875,661946939872.6216,638089714375.068,175966185945.45856,175966185945.45862,65904984.56619061,164.4809294055412,52180399014855.31,100.0,535.5190664729223,1,533292551.4593716,533292551.4593716,-2.0023435354232788e-08,-12.443838915372908,72.8630160251546,0.10917624976968975,227420065525167.2,147823042.78510642,6.5e-07,29665326073.28988,0.0001510252022100406,36
1000.0,100.0,3.111111111111111,7.601878519797524,3.0,30.0,15.77777777777778,211.11111111111111,9.0,20.0,,,,,24.0,20000.0,0.25,60.0,1.8e-06,195000.0,0.31,500.0,7.850000000000001e-06,99999.99999222046,99054.78476303795,0,945.2152291825098,49.99999999888527,465.66963238677164,200970748164049.06,1712494313363.6123,1017.953125,376117024869.379,431573661211.2353,34249886266.50866,34249886268.03583,55158760.88358491,336.3577975488796,98442247168425.56,49.99999999718205,663.6423928952711,1,426763609.7779187,426763609.7779187,0.006189312785863876,-2.0200547287240624,105.76076073504356,0.10879493047004939,200969073247096.78,110532989.80269708,5.5e-07,17348806758.300373,0.00010543049609463321,37
900.0,300.0,11.555555555555555,100.0,1.0,10.0,3.111111111111111,7.601878519797524,6.0,50.0,,,,,16.0,50000.0,0.175,60.0,1.8e-06,210000.0,0.32,550.0,7.9e-06,270000.0,269854.3887202347,0,145.61127976537324,149.99999999999994,450.2987278809109,915424292666708.0,101283136862686.62,-0.5,2035627536371.049,2032926668424.4495,675220912417.9105,675220912417.9111,103930082.92746843,31.763060586608074,6552918823454.625,150.0,868.2368987963631,1,21931736.84808779,21931736.84808779,8.149072527885437e-10,4.1755610444715785,6.233664696746285,0.007347168971970957,915424119719293.5,1235822561.6715443,1.35e-06,104794679757.76833,0.00011512871093260356,38
