d,b,dia_top,area_top,n_top,c_top,dia_bot,area_bot,n_bot,c_bot,dia_side,area_side,n_side,c_side,n_circle,elastic_modulus_concrete,poisson_ratio_concrete,yield_strength_concrete,density_concrete,elastic_modulus_steel,poisson_ratio_steel,yield_strength_steel,density_steel,A_total,A_concrete,A_reinf_meshed,A_reinf_lumped,cx,cy,Ixx,Iyy,Ixy,Zxx_plus,Zxx_minus,Zyy_plus,Zyy_minus,M_cr,d_nc,I_cracked,cx_cracked,cy_cracked,is_cracked,M_ult,Mx_ult,My_ult,N_ult,d_n_ult,k_u,EI_initial,M_yield,kappa_yield,M_u_curve,kappa_u,row_id
1000.0,1000.0,17.88888888888889,233.3333333333333,1.0,10.0,11.555555555555555,104.87489549761482,8.0,20.0,15.25,100.0,1.0,50.0,4.0,42500.0,0.225,90.0,2.5e-06,190000.0,0.3,600.0,7.9e-06,1000000.0,998727.6675333604,0,1272.3324666394303,499.9999999999999,499.0154298121568,3577422289809466.0,3557907486339564.0,6.0,7140783374761.658,7168961270708.817,7115814972679.126,7115814972679.13,528083379.11164856,85.41175157442343,141337052161250.0,500.0,914.5883093581951,1,548200789.8753042,548200789.8753042,1.4156103134155273e-07,-36.36190083864494,11.153414318885808,0.0114485320322221,3577419834267394.0,1967580908.5738757,5.5e-07,367505019352.923,0.0001039825933549,13
300.0,700.0,13.666666666666668,122.22222222222224,8.0,30.0,1.0,0.7853981633974483,1.0,50.0,,,,,8.0,27500.0,0.15,105.0,2.5e-06,210000.0,0.31,400.0,7.8e-06,210000.0,209021.436876602,0,978.563123398032,349.9999999999999,153.38950238504788,45532538246194.64,243314511480854.0,0.25,310568062907.5976,296842597037.0256,695184318516.7255,695184318516.726,36500777.72493583,19.391588015584027,119985341897.40623,350.00000000000006,280.60841199363625,1,13186770.47491781,13186770.47491781,-4.1049624964508264e-08,14.308338787488765,7.461273972207541,0.0299049057002306,45530540934505.55,25041797.60478669,5.5e-07,18965394992.662827,0.0004403684507639,14
1000.0,200.0,1.0,0.7853981633974483,4.0,30.0,7.333333333333334,42.23696789826278,1.0,40.0,,,,,32.0,20000.0,0.225,75.0,1.8e-06,200000.0,0.31,500.0,7.7e-06,200000.0,199954.62143983785,0,45.37856016212003,100.0,499.2006701212648,335038625903869.6,13334876389598.943,0.0,669007736062.6595,671150192611.8864,133348763895.98944,133348763895.98949,95903464.2318576,61.40992551818591,7074767792433.75,99.99999999999994,938.5903369321084,1,20225494.10904064,20225494.10904064,1.3456212487329822e-10,5.363038939318358,2.119667657360038,0.0022164527615166,335038597504009.9,117263509.111986,3.5e-07,35492180093.616165,0.0001065060537604,15
300.0,800.0,1.0,0.7853981633974483,5.0,10.0,1.0,0.7853981633974483,7.0,30.0,,,,,20.0,27500.0,0.225,105.0,2.325e-06,200000.0,0.29,450.0,7.75e-06,240000.0,239990.5752171286,0,9.424782871372168,400.00000000000034,149.99714738902003,49526725486935.59,352108931968037.25,-0.9375,330171890899.8289,330184449164.8046,880272329920.0939,880272329920.0924,40600605.53132692,5.176846639602791,77862299757.13281,400.0000000000001,294.82296112962285,1,680671.049608358,680671.049608358,-8.192728273570538e-09,-29.97861211917825,0.0702358852676739,0.0002606155297501,49526725369291.69,106482459.54360186,2.15e-06,17740970348.986732,0.0003584233390836,16
800.0,300.0,13.666666666666668,100.0,4.0,20.0,11.555555555555555,104.87489549761482,7.0,50.0,1.0,0.7853981633974483,7.0,50.0,4.0,50000.0,0.2,120.0,1.975e-06,205000.0,0.32,500.0,7.850000000000001e-06,240000.0,238854.8801996015,0,1145.119800398405,149.99999999999977,398.6854605633161,662152031542341.2,90766251396926.05,0.5,1649957742552.236,1660838172043.6064,605108342646.1726,605108342646.1744,120077566.11759864,110.08698961140072,67864159701987.375,149.99999999999994,689.9129914839397,1,274181599.7155419,274181599.7155419,-1.525040715932846e-08,-16.647002863475677,18.678051814674447,0.0250974121091329,662150123039485.9,132430024.55987383,2e-07,85070507883.42378,0.0001341064237516,17
800.0,1000.0,15.77777777777778,188.88888888888889,3.0,10.0,5.222222222222222,21.41906843141929,1.0,40.0,,,,,32.0,50000.0,0.225,105.0,2.5e-06,210000.0,0.3,600.0,7.850000000000001e-06,800000.0,799411.9142571994,0,588.0857428005297,500.0000000000007,400.83353801156414,2146982712080520.8,3347383872336178.0,-19.0,5378665084700.229,5356295091301.916,6694767744672.365,6694767744672.347,362245567.784244,12.617582421909464,2533550676486.3125,499.9999999999999,787.3822338909052,1,15086242.642467918,15086242.642467918,-1.0518041884599362e-08,24.580409681720997,4.708347622004319,0.00621655227703,2146980915354837.2,6333593701.249245,2.95e-06,278581077477.08594,0.0001307839812544,18
500.0,1000.0,11.555555555555555,104.87489549761482,8.0,10.0,11.555555555555555,100.0,8.0,40.0,10.5,86.59014751456867,7.0,20.0,8.0,35000.0,0.15,120.0,2.5e-06,200000.0,0.3,400.0,7.75e-06,500000.0,497148.7388847603,0,2851.261115239496,499.9999999999994,250.47119195306715,380130958627697.5,1529484181341902.0,2.25,1523395080523.93,1517663391400.819,3058968362683.8003,3058968362683.808,156751597.98634678,72.7116695837755,37524336823046.125,500.00000000000045,427.2883838005317,1,257109949.55233803,257109949.55233803,6.612390279769897e-07,-68.82808997679967,11.553149622306238,0.0254350162915813,380126614420978.8,114037984.29242364,3e-07,77288369047.3635,0.0002133992629021,19
900.0,200.0,9.444444444444445,122.22222222222224,6.0,20.0,13.666666666666668,144.44444444444446,7.0,30.0,,,,,32.0,35000.0,0.225,120.0,1.975e-06,205000.0,0.28,500.0,7.75e-06,180000.0,178255.5555793532,0,1744.444420646758,100.00000000000018,447.2711822397735,477094012160269.5,21637685275406.56,-0.9375,1053818518822.3368,1066677289091.4948,216376852754.066,216376852754.0652,110171577.27347282,185.4912527577548,113308679701495.0,99.99999999999996,714.5087482834089,1,429661832.4330081,429661832.4330081,5.8673322200775146e-08,-12.3453840160073,28.395895292757945,0.0328973492514739,477090167258679.6,95418033.46973675,2e-07,49151709548.80699,0.0001176822463818,20
300.0,700.0,15.77777777777778,166.66666666666666,3.0,20.0,3.111111111111111,7.601878519797524,9.0,40.0,,,,,4.0,50000.0,0.25,90.0,2.325e-06,205000.0,0.31,450.0,7.7e-06,210000.0,209431.58313442467,0,568.4168655752893,350.0,150.7851828795548,80024815255645.28,434532098326426.8,-0.75,536306090775.4877,530720683076.4534,1241520280932.648,1241520280932.648,33230065.96566303,16.204379290632527,888021145606.3125,350.00000000000006,283.7956088764945,1,13586925.13172236,13586925.13172236,-1.2805685400962831e-08,17.262227119901127,5.688579942798391,0.0220108424364558,80023447239672.98,36010551.28695042,4.5e-07,32051292200.93241,0.0004087577453342,21
800.0,500.0,7.333333333333334,42.23696789826278,2.0,10.0,7.333333333333334,42.23696789826278,5.0,10.0,20.0,100.0,10.0,40.0,8.0,35000.0,0.175,120.0,2.15e-06,195000.0,0.32,500.0,7.75e-06,400000.0,397704.3412344966,0,2295.65876550302,249.99999999999983,399.4548440097084,766751349926040.5,305764055488890.25,2.25,1914269436189.6736,1919494434538.4011,1223056221955.56,1223056221955.5618,198254647.00843483,123.67956126625045,74927522655746.25,250.0000000000004,676.3205636546171,1,470465186.9433746,470465186.9433746,3.0174851417541504e-07,0.0199113553171628,25.47051579338825,0.0323914995287251,766748052546604.2,153349610.51715344,2e-07,96277134125.96445,0.0001293924725934,22
1000.0,1000.0,9.444444444444445,70.05557692032795,10.0,20.0,17.88888888888889,166.66666666666666,7.0,20.0,5.75,25.967226777328133,10.0,50.0,16.0,20000.0,0.175,90.0,2.5e-06,205000.0,0.28,450.0,7.7e-06,1000000.0,997613.4330440467,0,2386.5669559536013,499.9999999999996,498.0495906664378,1749627510651000.0,1715008060196159.0,-5.0,3485658101113.9614,3512958435142.636,3430016120392.315,3430016120392.3213,549893024.0373056,147.74360006726948,205134964515203.0,499.9999999999992,852.2563976306641,1,625253258.8852214,625253258.8852214,3.110617399215698e-07,-54.55546003650306,15.678314172473296,0.0161456407757733,1749623317579044.0,349924663.5556781,2e-07,174881614258.90826,0.0001052273450446,23
1000.0,400.0,20.0,277.77777777777777,10.0,20.0,13.666666666666668,146.6949236301234,9.0,50.0,1.0,0.7853981633974483,7.0,50.0,32.0,50000.0,0.25,90.0,2.5e-06,210000.0,0.32,450.0,7.75e-06,400000.0,395890.9723660957,0,4109.027633904401,199.99999999999991,505.58140929999087,1805792189347275.2,272071305412135.12,-3.5,3652354954514.541,3571713983406.762,1360356527060.675,1360356527060.6765,223636076.4971167,133.81663315236386,202800010287445.0,199.99999999999997,866.18337124939,1,557221715.0906526,557221715.0906526,-3.936074790544808e-07,41.076271058207226,28.485700305264142,0.0302021915208488,1805776059310268.8,812599226.0554836,4.5e-07,172952369969.90353,0.0001060428505045,24
300.0,300.0,15.77777777777778,233.3333333333333,5.0,30.0,17.88888888888889,300.0,4.0,20.0,15.25,150.0,10.0,10.0,24.0,42500.0,0.25,75.0,2.325e-06,195000.0,0.31,600.0,7.75e-06,90000.00000000003,84633.3333051906,0,5366.66669480938,149.99999999999972,149.08412840717142,35319739779887.03,40016272509539.94,0.578125,234035952660.96188,236911468425.55536,266775150063.5991,266775150063.6001,15930951.890459752,99.050311789189,15674741017710.922,150.0000000000002,200.9496961137337,1,332312735.16547745,332312735.16547745,-2.142041921615601e-08,0.0031434458724106,88.61111151886523,0.3269112538759819,35302946238059.24,33537798.962304868,9.5e-07,11319225026.118805,0.0004120481377314,25
200.0,800.0,13.666666666666668,166.66666666666666,1.0,50.0,7.333333333333334,42.23696789826278,7.0,20.0,,,,,28.0,27500.0,0.175,90.0,2.325e-06,205000.0,0.3,450.0,7.8e-06,160000.0,159537.67454821867,0,462.3254517813631,400.0,99.39114725952771,15026484339638.758,237970565667685.6,0.21875,149355488412.1445,151185339478.99777,594926414169.2141,594926414169.2141,17211240.776858658,29.84872790893573,1521110539598.1953,400.0,170.15127049087732,1,27350724.46389055,27350724.46389055,-5.960464477539064e-08,25.79330638598549,4.048715774692418,0.0229605809571302,15025827445722.998,3005165.49187351,2e-07,9574137916.551672,0.000654369052501,26
300.0,700.0,9.444444444444445,70.05557692032795,5.0,10.0,17.88888888888889,100.0,4.0,40.0,1.0,0.7853981633974483,3.0,50.0,28.0,42500.0,0.225,120.0,2.5e-06,200000.0,0.32,400.0,7.75e-06,210000.0,209245.00975763967,0,754.990242360355,350.00000000000085,150.1226579907445,68593080268729.44,369874905037038.0,-1.0625,457661440676.5604,456913574451.6221,1056785442962.9684,1056785442962.9633,38864196.524218805,33.2952358685547,4191107243224.4375,350.0000000000003,266.7047462409652,1,41809285.91645205,41809285.91645205,-2.208980731666088e-08,27.85118385907242,5.037298560364476,0.0200644775606168,68592053030009.086,20577615.91122132,3e-07,24603651010.81987,0.0003695019063424,27
900.0,900.0,11.555555555555555,166.66666666666666,3.0,50.0,17.88888888888889,277.77777777777777,3.0,30.0,,,,,4.0,42500.0,0.25,60.0,2.5e-06,200000.0,0.32,500.0,7.8e-06,810000.0,808666.6666557799,0,1333.333344220244,449.9999999999997,449.3386447037842,2358091751042307.0,2346635065352835.0,-4.0,5232513778538.552,5247916641126.7,5214744589672.963,5214744589672.97,315636750.05231047,81.75752654220233,108243200594005.5,449.9999999999999,818.2424755996269,1,367593918.4464015,367593918.4464015,1.043081283569336e-07,17.32950987596996,17.296646007487457,0.0200877235933977,2358086740837932.5,589521685.1293122,2.5e-07,281692979322.54535,0.0001215966544092,28
400.0,600.0,7.333333333333334,42.23696789826278,9.0,20.0,1.0,0.7853981633974483,6.0,10.0,10.5,100.0,5.0,30.0,8.0,50000.0,0.175,75.0,2.15e-06,200000.0,0.28,450.0,7.75e-06,240000.0,238615.1549028605,0,1384.8450971395005,300.00000000000045,200.73175452021567,162914960767732.94,372224484805107.0,-2.125,817566092256.5837,811605324514.4419,1240748282683.692,1240748282683.6882,46389474.70583052,45.64887659180864,7759034085491.094,300.00000000000034,354.350974434621,1,91851663.5116152,91851663.5116152,-6.705522537231445e-08,-25.09863870546542,16.911520627189187,0.0434185381956076,162913113715046.84,40728278.39749605,2.5e-07,42071347416.37072,0.00026415517765,29
200.0,700.0,7.333333333333334,42.23696789826278,3.0,10.0,20.0,211.11111111111111,9.0,10.0,15.25,150.0,3.0,50.0,24.0,27500.0,0.15,75.0,2.15e-06,195000.0,0.31,550.0,7.75e-06,140000.0,137073.28913818684,0,2926.7108618131533,350.00000000000057,94.66610968917792,15087355598465.844,182496650415477.2,-0.3125,143233631207.8256,159374412321.3992,521419001187.07855,521419001187.0768,16562674.774025684,68.5350734038754,7082444343621.305,349.99999999999966,131.46492511786045,1,207028172.85529196,207028172.85529196,-1.695007085800171e-07,-23.314050288325237,37.79542486273712,0.2099745825707617,15078953157302.49,11309215.01845365,7.5e-07,7359454057.164067,0.0005832339265224,30
300.0,600.0,5.222222222222222,21.41906843141929,3.0,50.0,17.88888888888889,233.3333333333333,9.0,20.0,,,,,16.0,42500.0,0.15,105.0,2.5e-06,200000.0,0.32,600.0,7.7e-06,180000.0,177835.74278314883,0,2164.257216851201,299.9999999999999,145.1127352353121,62133241108076.94,240044321660196.5,-0.0625,401151387123.2261,428172213881.3167,800147738867.3214,800147738867.322,34067333.32583402,79.33627846946014,19697259254840.406,299.99999999999994,220.6637217081077,1,326692823.63891417,326692823.63891417,2.9802322387695312e-08,-24.333902722020863,28.731863323694707,0.1059999057033107,62125420220301.92,15531355.11365571,2.5e-07,23108570039.279102,0.0004096501664828,31
800.0,400.0,5.222222222222222,21.41906843141929,2.0,30.0,13.666666666666668,233.3333333333333,3.0,10.0,,,,,24.0,35000.0,0.225,120.0,2.5e-06,200000.0,0.32,500.0,7.9e-06,320000.0,319257.1618502191,0,742.8381497808504,199.9999999999999,396.3207165032825,615093583409204.2,152116888933575.38,0.875,1523718477899.5625,1552009667413.159,760584444667.8765,760584444667.8773,160299047.09813237,115.2195199203698,69650460974319.5,200.00000000000009,684.7805155977896,1,273021826.2091729,273021826.2091729,-4.4703483581542975e-08,17.318805573420832,10.841236804957624,0.0138428220498752,615090968858473.5,123018193.81335355,2e-07,77478345779.83757,0.0001302993339727,32
700.0,700.0,9.444444444444445,70.05557692032795,4.0,30.0,15.77777777777778,100.0,3.0,20.0,10.5,86.59014751456867,3.0,50.0,20.0,35000.0,0.175,120.0,1.8e-06,205000.0,0.31,450.0,7.9e-06,490000.0,488900.2367923152,0,1099.7632076847071,350.0000000000002,349.9013497296865,711815630181115.5,713174819476222.5,-2.5,2033185873843.038,2034332336045.64,2037642341360.637,2037642341360.6345,210115659.58385396,72.8041749751681,35500461143663.625,349.9999999999998,627.1960095722295,1,175932493.05541667,175932493.05541667,2.60770320892334e-07,30.08219788524002,8.254569250228515,0.0122815545142319,711814086654439.5,213544225.98949084,3e-07,108439879112.7093,0.0001552210635321,33
600.0,300.0,11.555555555555555,104.87489549761482,7.0,30.0,5.222222222222222,21.41906843141929,6.0,40.0,15.25,100.0,3.0,20.0,4.0,35000.0,0.15,105.0,2.5e-06,195000.0,0.3,450.0,7.8e-06,180000.0,178537.36132208802,0,1462.6386779120412,149.99999999999986,303.9900387314191,199549674612290.4,49650715787996.94,0.875,674131619615.4341,656434912949.8821,331004771919.97925,331004771919.9799,63420873.06394164,78.63545266473047,14547525111631.188,149.99999999999991,521.3645480680768,1,114112772.30223088,114112772.30223088,-1.0896474123001101e-07,-24.65469003185717,23.9785293348155,0.0430193888367145,199547505861218.9,39909501.19831481,2e-07,35361863641.184296,0.0001887658463526,34
400.0,100.0,13.666666666666668,146.6949236301234,8.0,40.0,7.333333333333334,42.23696789826278,2.0,20.0,,,,,20.0,35000.0,0.175,90.0,2.15e-06,200000.0,0.3,600.0,7.8e-06,39999.99999951275,39682.012167177694,0,317.9878323350525,50.00000000002745,202.3709374727086,19996097434829.016,1177370792013.641,8.138671875,101179943775.05928,98809135761.03612,23547415840.285748,23547415840.25989,8838208.668894067,54.27204071404116,1941325419857.0469,50.00000000016207,345.7279595982049,1,22553303.269028354,22553303.269028354,0.0001552641624584,8.370913240800292,25.749433289379336,0.0684218776250877,19995680985570.297,5998704.302558517,3e-07,5251733859.877859,0.0002840359411811,35
100.0,700.0,1.0,0.7853981633974483,3.0,40.0,7.333333333333334,42.23696789826278,5.0,10.0,15.25,200.0,1.0,10.0,16.0,35000.0,0.2,120.0,1.975e-06,195000.0,0.32,550.0,7.75e-06,70000.0,69386.45897485781,0,613.5410251421765,349.99999999999994,49.18263856859255,2097256899210.2383,109053188003531.5,0.0234375,41270480011.85748,42642220105.48091,311580537152.9471,311580537152.9472,4404294.24673019,21.93815605447496,392728975569.5757,350.00000000000006,78.06184431872028,1,23188123.126707744,23188123.126707744,-5.960464477539064e-08,30.07429180343752,5.62861286288632,0.0651962879866701,2095877027054.869,419175.4074937494,2e-07,2792832312.9011493,0.0013728530808553,36
300.0,600.0,7.333333333333334,42.23696789826278,6.0,20.0,17.88888888888889,233.3333333333333,2.0,30.0,,,,,12.0,50000.0,0.225,90.0,2.5e-06,205000.0,0.31,400.0,7.7e-06,180000.0,179279.91151340632,0,720.088486593591,300.0000000000003,149.66300177787872,69019470712622.69,276330737251145.38,0.3125,459098369189.5136,461165885307.16125,921102457503.8188,921102457503.817,28875024.619424462,37.30082867282407,5317860498365.797,300.0,262.69914149431884,1,50174236.38598284,50174236.38598284,3.725290298461914e-09,18.4561425622378,7.473354142596715,0.028627447224832,69017519782524.336,17254379.934884034,2.5e-07,26572584121.9598,0.0003960494533955,37
900.0,200.0,13.666666666666668,144.44444444444446,9.0,50.0,1.0,0.7853981633974483,7.0,50.0,,,,,8.0,20000.0,0.175,75.0,1.8e-06,205000.0,0.32,550.0,7.9e-06,180000.0000035195,178812.8543752917,0,1187.1456282278382,99.99999999624016,472.3953607223342,275040773728748.4,12177467713864.484,-5299.4375,643212791594.9719,582225814640.065,121774677134.0663,121774677143.2234,83196687.12586871,44.3443982126962,887221425725.0,99.99999996586529,855.6558623485287,1,18372832.124404438,18372832.124404438,0.0253623317148594,16.40871148120715,36.91298203909451,0.0434525980448434,275038238713903.2,96263383.76372054,3.5e-07,30295042970.720043,0.0001255161110289,38
