d,b,dia_top,area_top,n_top,c_top,dia_bot,area_bot,n_bot,c_bot,dia_side,area_side,n_side,c_side,n_circle,elastic_modulus_concrete,poisson_ratio_concrete,yield_strength_concrete,density_concrete,elastic_modulus_steel,poisson_ratio_steel,yield_strength_steel,density_steel,A_total,A_concrete,A_reinf_meshed,A_reinf_lumped,cx,cy,Ixx,Iyy,Ixy,Zxx_plus,Zxx_minus,Zyy_plus,Zyy_minus,M_cr,d_nc,I_cracked,cx_cracked,cy_cracked,is_cracked,M_ult,Mx_ult,My_ult,N_ult,d_n_ult,k_u,EI_initial,M_yield,kappa_yield,M_u_curve,kappa_u,row_id
1000.0,400.0,5.222222222222222,21.419068431419294,3.0,30.0,15.77777777777778,122.22222222222224,4.0,10.0,,,,,16.0,42500.0,0.175,75.0,1.975e-06,190000.0,0.31,550.0,7.75e-06,400000.0,399446.8538839255,0,553.1461160745473,200.00000000000023,498.22407118458784,1435444855446828.0,228173051520277.0,-1.75,2860728809442.12,2881123049783.373,1140865257601.3862,1140865257601.3838,193739176.07967734,97.92668486254745,77981687299957.0,199.99999999999991,902.0733420535347,1,263313138.3720571,263313138.3720571,3.725290298461914e-09,10.83839899742452,14.207981914467751,0.014466776472375344,1435443930883772.5,502405375.88515884,3.5e-07,146390392756.9972,0.00010362839538588917,10
900.0,700.0,15.77777777777778,233.3333333333333,4.0,30.0,11.555555555555555,166.66666666666666,9.0,40.0,,,,,8.0,35000.0,0.25,60.0,1.8e-06,200000.0,0.28,550.0,7.8e-06,630000.0,627566.6667172862,0,2433.3332827139247,349.9999999999999,448.37071500012735,1554916628248649.0,918259730163112.0,0.0,3442904789154.865,3467926374826.2583,2623599229037.462,2623599229037.464,253274454.94513914,128.91235017621,176600674091470.25,350.0,771.0876436510795,1,695980038.3184776,695980038.3184776,-4.880130290985107e-07,-10.193005369626917,31.388004131948296,0.036744541787333995,1554909182968661.8,855200050.7973744,5.5e-07,179512754309.72928,0.00012139613445345724,11
800.0,500.0,13.666666666666668,144.44444444444446,8.0,40.0,3.111111111111111,7.601878519797524,6.0,30.0,15.25,100.0,10.0,50.0,16.0,20000.0,0.175,60.0,2.5e-06,200000.0,0.3,550.0,7.850000000000001e-06,400000.0,396798.833158721,0,3201.166841278994,250.00000000000068,407.89203196035794,465997818911143.5,183471956830691.25,-3.5,1188442615030.0295,1142453841698.0715,733887827322.767,733887827322.763,146015255.18934143,137.76221569057117,57401135767292.75,250.0000000000002,662.2378440476801,1,441272192.57694095,441272192.57694095,4.5634806156158447e-07,0.030007773064426146,50.88740096579349,0.06622131415347232,465991973104947.25,116497993.37776248,2.5e-07,57773066156.123505,0.00013584628458254453,12
1000.0,100.0,15.77777777777778,188.88888888888889,2.0,10.0,15.77777777777778,211.11111111111111,6.0,50.0,,,,,20.0,35000.0,0.2,105.0,2.325e-06,200000.0,0.29,550.0,7.8e-06,99999.9999936919,99154.23433500557,0,845.7656586863354,49.999999999999275,498.87696501441724,321245019491541.4,2987430543118.7246,44.578125,641050195389.2092,643936365116.1116,59748610862.37363,59748610862.37536,62213337.02341163,185.68780054424113,62780843611138.25,49.99999999999704,814.3122062840183,1,239038069.31821185,239038069.31821185,6.675603799521923e-06,5.224493825618993,27.74060804816045,0.029445155375453076,321242964475113.6,112435037.54789677,3.5e-07,29818920554.456985,0.00010373463428956164,13
100.0,800.0,11.555555555555555,122.22222222222224,9.0,20.0,20.0,233.3333333333333,10.0,50.0,,,,,16.0,42500.0,0.15,105.0,1.975e-06,210000.0,0.31,400.0,7.9e-06,80000.00000164892,76569.40663930241,0,3430.593362346488,400.0000000000006,52.10406622781923,2971827087976.742,210484122672563.38,-0.265625,62047586379.92895,57036375529.363846,526210306681.40924,526210306681.4076,4538074.059599941,22.992445181550277,292565645529.01953,400.0000000000001,77.00756477091561,1,33197073.519495055,33197073.519495055,-4.842877388000488e-08,-42.83376180767664,19.37061993205799,0.4842654983014496,,,,,,14
400.0,300.0,20.0,166.66666666666666,8.0,10.0,20.0,255.55555555555557,2.0,30.0,15.25,100.0,7.0,10.0,28.0,35000.0,0.2,90.0,1.8e-06,200000.0,0.32,550.0,7.8e-06,120000.0,116755.55541544192,0,3244.444584557995,150.00000000000028,206.00098558329313,66814951601512.28,38572978877796.766,0.1875,344408716726.75,324342873468.9075,257153192518.6456,257153192518.64462,29011588.59358543,88.60886363639425,15903413910596.875,150.00000000000003,311.3911353635395,1,227303706.13782093,227303706.13782093,-9.872019290924072e-08,-18.234490233429824,38.09620329639872,0.10582278693444089,66807108100891.58,13361421.534928309,2e-07,15060324917.798733,0.0002762780749932457,15
100.0,500.0,17.88888888888889,144.44444444444446,10.0,50.0,1.0,0.7853981633974483,2.0,10.0,,,,,24.0,35000.0,0.225,90.0,2.15e-06,205000.0,0.3,450.0,7.9e-06,50000.0,48553.984778900405,0,1446.015221099588,249.99999999999986,48.89423745053232,1478777408747.877,40128197708565.17,0.046875,28935629466.765095,30244410913.330997,160512790834.2606,160512790834.26077,2705280.36361193,30.86260211884756,409501457213.1992,250.00000000000006,69.13757649722783,1,32511514.019890543,32511514.019890543,-4.48198989033699e-09,16.313535185444266,20.25906378293133,0.22635825455789196,1475373710475.2397,516380.80418360163,3.5e-07,1847514848.28194,0.0012669409209127508,16
600.0,600.0,17.88888888888889,300.0,3.0,40.0,3.111111111111111,7.601878519797524,9.0,50.0,,,,,28.0,27500.0,0.15,60.0,1.975e-06,205000.0,0.28,500.0,7.7e-06,360000.0,359031.58309032,0,968.4169096801428,299.9999999999998,303.68242706369807,307685693129464.9,304028724844427.75,1.125,1038364650737.7634,1013182409349.3796,1013429082814.7584,1013429082814.7599,94176926.35393088,34.56996890695142,3973425045432.7188,300.0,565.4300472585636,1,36729841.10009383,36729841.10009383,-2.3283064365386963e-10,13.067327926899452,18.844178454606975,0.03435932051751777,307681279661008.8,61536255.96929078,2e-07,58850770029.19822,0.00019886584354179764,17
800.0,900.0,7.333333333333334,42.23696789826278,6.0,20.0,17.88888888888889,188.88888888888889,3.0,20.0,,,,,32.0,42500.0,0.175,105.0,1.8e-06,205000.0,0.31,500.0,7.7e-06,720000.0,719179.9115314275,0,820.0884685727405,449.9999999999995,399.39250731621553,1650500757159145.0,2079878055509187.0,14.0,4119994726264.272,4132528094354.9985,4621951234464.8545,4621951234464.865,328802774.92221576,64.8162959787429,61484381330985.25,450.00000000000006,735.1837648312295,1,220368583.59256983,220368583.59256983,0.0,33.598500632462674,6.079531414311725,0.007884686609292943,1650498836595140.2,330099767.2630173,2e-07,216408173572.18457,0.0001329037404917899,18
900.0,900.0,17.88888888888889,277.77777777777777,4.0,10.0,13.666666666666668,255.55555555555557,7.0,20.0,5.75,25.967226777328133,1.0,30.0,24.0,20000.0,0.25,105.0,1.8e-06,200000.0,0.31,550.0,7.9e-06,810000.0,807048.065523856,0,2951.9344761440693,450.00000000000006,447.01089945565866,1188183972275897.0,1138341612275150.0,-1.0,2622985786739.896,2658064878782.132,2529648027278.1113,2529648027278.111,449411489.10251343,159.85945394010648,211385094543047.75,450.0000000000005,740.1406182315645,1,865462005.2992659,865462005.2992659,7.292255759239197e-07,-54.7710580968178,16.675102300229195,0.01909727310034916,1188171763187444.2,237634352.48745376,2e-07,126340304584.66638,0.00011603408047249761,19
500.0,300.0,11.555555555555555,104.87489549761482,10.0,20.0,3.111111111111111,7.601878519797524,6.0,50.0,,,,,32.0,35000.0,0.175,75.0,1.975e-06,200000.0,0.3,450.0,7.8e-06,150000.0,148905.63980854634,0,1094.360191453721,149.99999999999974,256.869767520107,118116400122204.25,40498370217269.28,-0.03125,485815354665.8273,459829902376.3411,269989134781.79474,269989134781.79565,37546869.81989082,26.647119895914685,1690860182237.4062,149.99999999999983,473.35283611264134,1,13824637.353213092,13824637.353213092,1.4842953532934189e-08,22.641440245473405,18.05099381584864,0.040252463914615164,118114643726409.52,41340125.397510186,3.5e-07,23952213553.89367,0.00022187681461654019,20
400.0,800.0,1.0,0.7853981633974483,5.0,30.0,17.88888888888889,188.88888888888889,10.0,40.0,1.0,0.7853981633974483,1.0,30.0,12.0,50000.0,0.25,75.0,1.8e-06,205000.0,0.3,450.0,7.850000000000001e-06,320000.0,318105.6133375595,0,1894.3866624402463,399.9999999999997,197.2921753638659,219916311049921.0,868961978987187.5,2.75,1084893054546.2495,1114673253738.1648,2172404947467.9673,2172404947467.9702,63712133.40731635,73.3322505805655,35135958084274.125,399.99999999999966,326.66774850289715,1,291024919.63619405,291024919.63619405,-4.8006768338382244e-08,-21.291031629412885,19.89345975215156,0.0566675542946358,219910490084869.56,21991049.008486956,1e-07,62681953002.48329,0.0002962347537310871,21
1000.0,700.0,3.111111111111111,7.601878519797524,10.0,10.0,13.666666666666668,100.0,3.0,40.0,,,,,28.0,42500.0,0.15,120.0,2.15e-06,195000.0,0.31,450.0,7.9e-06,700000.0,699623.9812151728,0,376.0187848271398,350.0000000000004,499.4944231028006,2491320442226225.0,1218136290038731.0,-11.0,4977607757481.444,4987684200256.803,3480389400110.664,3480389400110.6562,424242897.99699414,58.988261016280134,48835982459923.75,349.99999999999955,941.0115840927826,1,128860305.67636167,128860305.67636167,-9.313225746154785e-09,0.02189978759997757,2.822138937045494,0.002960803221644939,2491319967881332.0,747395990.3041214,3e-07,253568868713.22693,0.00010238845631611658,22
100.0,500.0,20.0,300.0,4.0,50.0,13.666666666666668,122.22222222222224,5.0,50.0,20.0,100.0,7.0,50.0,28.0,35000.0,0.175,105.0,1.975e-06,205000.0,0.32,500.0,7.7e-06,50000.000006133705,48100.71216932751,0,1899.2878368061886,249.9999999999999,49.37535170609965,1488460270894.7773,43020851686433.66,0.046875,29401888626.53528,30145816069.41543,172083406745.73456,172083406745.7347,2912511.1060223226,31.58740898878352,410732341783.50195,249.99999999999991,68.41261387328605,1,40045154.58151157,40045154.58151157,-3.91155481338501e-08,-31.79379575530038,24.63532177533422,0.39376310641431933,,,,,,23
200.0,300.0,3.111111111111111,7.601878519797524,7.0,10.0,7.333333333333334,42.23696789826278,10.0,50.0,5.75,25.967226777328133,1.0,20.0,28.0,50000.0,0.175,75.0,1.975e-06,205000.0,0.29,400.0,7.75e-06,60000.0,59472.48270986813,0,527.5172901318753,150.00000000000006,99.30743225017078,10207395652784.328,23116497347913.85,-0.0703125,101371887527.43512,102785817954.39359,154109982319.42575,154109982319.42563,5874998.546819656,36.13750664514033,1312196143966.1055,150.00000000000009,163.86250787226632,1,25365103.475381505,25365103.475381505,-3.725290298461914e-09,5.962155172419443,11.793057016099379,0.08059036687056217,10207076007782.8,1020707.6007782801,1e-07,5635195871.9574175,0.0005663267218050322,24
500.0,700.0,1.0,0.7853981633974483,6.0,50.0,11.555555555555555,144.44444444444446,8.0,20.0,10.5,150.0,10.0,30.0,8.0,27500.0,0.2,105.0,1.975e-06,210000.0,0.29,450.0,7.7e-06,350000.0,345839.73186968674,0,4160.268130313131,349.9999999999998,244.81116921440088,217672822556285.25,456234070318843.0,0.375,852987263926.008,889145798595.699,1303525915196.6934,1303525915196.695,109332398.66363949,131.34883678198435,61595586649003.875,349.9999999999998,368.65143788749793,1,571150167.6705686,571150167.6705686,6.556510925292969e-07,24.37550453505537,35.66828057572715,0.07521427483833903,217662512545921.38,141480633.45120072,6.5e-07,44259467856.9285,0.00022241093820373888,25
600.0,100.0,3.111111111111111,7.601878519797524,7.0,30.0,5.222222222222222,21.419068431419294,2.0,10.0,1.0,0.7853981633974483,7.0,30.0,28.0,50000.0,0.15,90.0,2.325e-06,205000.0,0.31,450.0,7.850000000000001e-06,60000.0,59892.95313456943,0,107.04686543061247,50.00000000000013,300.0960553319702,91175830503224.31,2503919306290.127,-0.2265625,304016776452.03644,303822155883.9366,50078386125.802666,50078386125.802414,19023246.32107616,45.75522654874872,2937919636215.328,50.00000000000007,554.2447748671616,1,13450237.82243071,13450237.82243071,1.1641532182693481e-10,3.033526224545028,7.499061954099886,0.012766775293423302,91175808797760.0,59264275.716370784,6.5e-07,15606057698.907272,0.0001739943686967221,26
900.0,800.0,13.666666666666668,233.3333333333333,8.0,40.0,20.0,211.11111111111111,10.0,50.0,,,,,24.0,20000.0,0.15,105.0,1.8e-06,190000.0,0.32,450.0,7.7e-06,720000.0,716022.2222268346,0,3977.777773165134,400.00000000000017,449.2021581604694,1078169751229928.0,801877089312959.0,-2.0,2391692353340.328,2400188270789.1426,2004692723282.3984,2004692723282.3967,405811082.15686584,169.55152603970782,211087337765147.25,399.99999999999983,730.448475373736,1,811048441.8945669,811048441.8945669,-7.82310962677002e-08,-63.689159787871176,27.893280672703735,0.033206286515123494,1078156427090099.2,592986034.9536837,5.5e-07,119716524104.06139,0.00012402953585262134,27
600.0,200.0,5.222222222222222,21.419068431419294,10.0,30.0,13.666666666666668,211.11111111111111,6.0,20.0,1.0,0.7853981633974483,7.0,10.0,20.0,35000.0,0.15,105.0,1.8e-06,210000.0,0.31,500.0,7.850000000000001e-06,120000.0,118508.1470546528,0,1491.852945347239,99.99999999999993,288.67204087425046,144687202951026.5,14851316920441.625,-0.046875,464742078923.2277,501216544951.28,148513169204.41614,148513169204.41635,48424589.01531563,170.83634032679143,55493888134656.0,99.99999999999989,429.1636596858405,1,352610953.31903785,352610953.31903785,1.7338606994599104e-08,-9.090816226135132,41.83650644600976,0.0729918693628426,144682657927479.44,28936531.43389129,2e-07,22415460203.98594,0.00018188070950882863,28
200.0,800.0,11.555555555555555,144.44444444444446,4.0,50.0,5.222222222222222,21.419068431419294,4.0,50.0,,,,,8.0,20000.0,0.2,90.0,1.8e-06,205000.0,0.29,550.0,7.75e-06,160000.0,159336.54594588373,0,663.4540541162316,399.99999999999994,101.19652644812298,10907792069265.535,178766770396170.44,0.09375,110398872399.34303,107788206296.36201,446916925990.426,446916925990.42615,16872383.72163001,26.451822832124247,458847770938.166,400.0,173.5481778413159,1,23519634.16142998,23519634.16142998,1.5832483768463135e-08,25.546732072094528,7.100797173800554,0.048177289577404143,,,,,,29
500.0,700.0,1.0,0.7853981633974483,3.0,10.0,13.666666666666668,144.44444444444446,8.0,50.0,,,,,16.0,50000.0,0.225,60.0,2.15e-06,205000.0,0.31,500.0,7.8e-06,350000.0,348842.08828177693,0,1157.9117182229743,349.99999999999966,248.04797230116256,371222211900606.1,721210886633501.5,2.5,1473384498196.3564,1496574265279.1936,2060602533238.5737,2060602533238.5776,76509935.11641371,70.97180105458425,36990697714698.69,350.0,429.0284557265591,1,251097108.14488542,251097108.14488542,-3.725290298461914e-08,-13.241079974395689,19.25426739044521,0.043447011791164426,371219488600520.2,129926821.09645915,3.5e-07,75924587903.11377,0.00020918771240415035,30
500.0,900.0,17.88888888888889,188.88888888888889,7.0,20.0,1.0,0.7853981633974483,7.0,10.0,10.5,150.0,3.0,10.0,20.0,35000.0,0.175,105.0,2.15e-06,190000.0,0.29,450.0,7.850000000000001e-06,450000.0,447772.2799864661,0,2227.7200135340654,450.0000000000004,252.7221316567372,339318846328465.4,1106494124352939.0,-5.5,1372216804527.9102,1342655841433.5837,2458875831895.4224,2458875831895.418,129719495.42638105,46.055763505059375,10577810880081.25,449.99999999999983,453.944259837836,1,116789794.89199322,116789794.89199322,3.46451997756958e-07,7.484150669260998,14.862099712616775,0.030361797165713536,339313029342534.7,84828257.18228638,2.5e-07,68269103330.78972,0.00020918955449073458,31
400.0,400.0,3.111111111111111,7.601878519797524,2.0,20.0,1.0,0.7853981633974483,1.0,20.0,5.75,25.967226777328133,1.0,10.0,12.0,35000.0,0.175,105.0,2.15e-06,210000.0,0.31,400.0,7.75e-06,160000.0,159932.07639637555,0,67.92360362445204,199.99999999999983,200.07935148995304,74755804534659.34,75079412280927.97,0.3125,373927381147.4382,373630781877.12537,375397061404.6395,375397061404.64014,36098004.42168071,17.208595830311385,412028925647.91406,200.0,382.7913868676711,1,4402084.489941991,4402084.489941991,-6.51925802230835e-09,-15.017481780905655,0.9057891844844281,0.002386796270051194,74755780051748.83,41115679.030465744,5.5e-07,20796219475.1631,0.0002785720394034714,32
800.0,400.0,20.0,277.77777777777777,2.0,10.0,7.333333333333334,42.23696789826278,9.0,30.0,15.25,100.0,7.0,30.0,24.0,35000.0,0.225,120.0,1.8e-06,190000.0,0.32,600.0,7.9e-06,320000.0,317664.3117552615,0,2335.6882447384874,200.00000000000009,401.0915457689971,625229604843366.0,157942175988357.25,-1.5,1567351100764.847,1558820203115.0713,789710879941.7866,789710879941.7859,161002472.0871429,124.68505326471409,68163134339874.5,200.00000000000006,675.3149639058105,1,490563485.3684283,490563485.3684283,-2.682209014892578e-07,-17.263615092822874,29.57513692759474,0.03859304514467523,625224912161859.2,156306227.9962931,2.5e-07,78079165182.17953,0.00013152341947832814,33
300.0,300.0,9.444444444444445,70.05557692032795,8.0,40.0,13.666666666666668,211.11111111111111,5.0,50.0,1.0,0.7853981633974483,1.0,20.0,24.0,42500.0,0.25,60.0,1.8e-06,190000.0,0.32,550.0,7.7e-06,90000.0,88382.42899746295,0,1617.5710025370277,150.0,148.57237602887676,30949951620043.0,30431433742901.016,0.046875,204387751774.70297,208315653604.59415,202876224952.67343,202876224952.67343,12529176.887737367,71.20360806138801,7528312797321.195,150.00000000000023,228.79655767949612,1,129575673.11143717,129575673.11143717,6.948539521545172e-09,-7.676503148032225,45.066998286615316,0.18533378323021069,30945988637819.926,7736497.168156915,2.5e-07,13437430866.444225,0.0004762606386477285,34
500.0,800.0,13.666666666666668,188.88888888888889,3.0,40.0,20.0,211.11111111111111,4.0,10.0,15.25,250.0,3.0,50.0,12.0,20000.0,0.25,60.0,1.8e-06,195000.0,0.3,400.0,7.8e-06,400000.0,397088.88889809186,0,2911.1111019082555,399.99999999999994,247.95951384128895,180650640364988.44,474722363554447.5,0.625,716752467503.3038,728548937552.028,1186805908886.1187,1186805908886.119,93114710.76719168,111.17683197422588,39215320657103.94,400.00000000000006,388.8231680440521,1,311930047.8903487,311930047.8903487,2.2351741790771484e-08,-25.515993800974684,31.89994518016277,0.0664582191253391,180640393781464.1,54192118.16916606,3e-07,36042428631.31936,0.00021732552921909607,35
600.0,400.0,9.444444444444445,70.05557692032795,8.0,50.0,11.555555555555555,104.87489549761482,7.0,10.0,10.5,86.59014751456867,10.0,50.0,12.0,20000.0,0.175,120.0,1.8e-06,200000.0,0.31,500.0,7.8e-06,240000.0,236973.62827028465,0,3026.371729715337,199.99999999999974,296.46678585361747,166758083332665.38,72669313375908.06,0.625,549389903841.77295,562484876181.0482,363346566879.53986,363346566879.5408,101668266.13015394,162.51963436181077,53874130704542.81,200.0,437.48034777060724,1,474008205.7845091,474008205.7845091,-8.754432201385498e-08,-5.325291396424291,39.70044015015025,0.06795434792504403,166753846649325.0,0.0,0.0,25139751049.841114,0.00017575410637124485,36
600.0,700.0,7.333333333333334,42.23696789826278,3.0,40.0,11.555555555555555,166.66666666666666,5.0,30.0,,,,,28.0,20000.0,0.225,75.0,2.325e-06,200000.0,0.3,550.0,7.9e-06,420000.0,419039.9557793082,0,960.0442206918465,350.00000000000085,296.05883027976273,263839551156996.62,351834104152909.9,-4.375,868061248168.0182,891172713570.7444,1005240297579.745,1005240297579.74,127343404.50344336,103.76616726357592,40635334289858.625,349.99999999999994,496.2338299742502,1,258339592.19643778,258339592.19643778,-1.4901161193847656e-08,18.98885448485089,14.091131164669665,0.024974434910578484,263837255156026.22,92343039.3890764,3.5e-07,47537852774.30085,0.00018908959047914573,37
1000.0,900.0,15.77777777777778,122.22222222222224,2.0,40.0,1.0,0.7853981633974483,2.0,20.0,,,,,16.0,50000.0,0.25,75.0,1.975e-06,205000.0,0.32,550.0,7.7e-06,900000.0,899753.9847425949,0,246.0152574051359,450.00000000000006,500.37775197065196,3757794579475348.0,3043671663740872.0,-12.0,7521271509219.528,7509915388275.994,6763714808313.05,6763714808313.048,429249315.4302334,9.921558674172713,390092305883.4375,450.0000000000001,990.0785166642995,1,7127554.456568906,7127554.456568906,-7.188646122813225e-09,24.182142175416914,2.808886086784531,0.00286767339130631,3757794092237844.5,0.0,0.0,390907293410.78296,0.00010429562772424162,38
